country,year,log_gdp_pc,log_gdp_emp,trade_openness,gdp_pc,csh_i,inv_share,pop,emp,log_pop,log_emp,rgdpe
Estonia,2000,9.625132768175815,10.497064234184307,-0.041735559701919,15140.56384203044,0.18983893096447,0.18983893096447,1.396997,0.584144711494446,0.33432493281367864,-0.5376065331948137,21151.322265625
Estonia,2001,9.68029485852043,10.54044844794093,-0.05530270934105003,15999.213736095913,0.209317728877068,0.209317728877068,1.388171,0.587331116199493,0.3279870533435203,-0.5321665360769797,22209.64453125
Estonia,2002,9.752737727838328,10.606433350467944,-0.08690312504768394,17201.256764544905,0.229964569211006,0.229964569211006,1.379435,0.587416231632233,0.321673995043888,-0.5320216275857266,23728.015625
Estonia,2003,9.8135839155678,10.640078435173717,-0.117925465106964,18280.385173888466,0.274313002824783,0.274313002824783,1.37085,0.599857270717621,0.31543098540418324,-0.5110635342017326,25059.666015625
Estonia,2004,9.89980952224895,10.723812082530431,-0.14438045024871793,19926.574507623234,0.295894354581833,0.295894354581833,1.362676,0.597768247127533,0.30945041352490565,-0.514552146756577,27153.46484375
Estonia,2005,9.986441332295986,10.78255267616964,-0.108123898506164,21729.831789709988,0.308576166629791,0.308576166629791,1.354848,0.611144363880158,0.30368927091756914,-0.4924220729560848,29440.619140625
Estonia,2006,10.098139235230308,10.840521456175157,-0.163623929023742,24297.75492712788,0.377875208854675,0.377875208854675,1.34688,0.641086161136627,0.2977908066000688,-0.4445914143447808,32726.16015625
Estonia,2007,10.23228041837444,10.966997849951765,-0.161449313163758,27785.801127018993,0.397292971611023,0.397292971611023,1.340705,0.64305704832077,0.29319559501351644,-0.4415218365638087,37252.5625
Estonia,2008,10.240748444329785,10.974135582312764,-0.14671039581298895,28022.09105479577,0.341865539550781,0.341865539550781,1.337074,0.642169177532196,0.2904836443817413,-0.4429034936012356,37467.609375
Estonia,2009,10.1366825156923,10.975643394556212,-0.024058341979980025,25252.55242396563,0.230675160884857,0.230675160884857,1.334528,0.576728761196137,0.28857767128339423,-0.5503832075805181,33700.23828125
Estonia,2010,10.179318342016952,11.067177265236728,-0.020982205867768,26352.49778342827,0.238830372691154,0.238830372691154,1.331448,0.547938704490662,0.2862670718103984,-0.6015918514093782,35086.98046875
Estonia,2011,10.330325739494063,11.15203479157925,-0.048422217369078924,30648.093571967773,0.283979177474976,0.283979177474976,1.327358,0.583612203598023,0.28319050042753985,-0.5385185516576485,40680.9921875
Estonia,2012,10.385040861230625,11.187219977558003,-0.08729565143585205,32371.732304576686,0.323808193206787,0.323808193206787,1.322616,0.592996060848236,0.2796115935691929,-0.5225675227581847,42815.37109375
Estonia,2013,10.391925923428568,11.177937025113483,-0.06742674112319991,32595.382735016337,0.29581817984581,0.29581817984581,1.317919,0.600521326065064,0.27605397743911636,-0.5099571242457995,42958.07421875
Hungary,1990,9.653985198840271,10.367195692885398,0.025349356234072987,15583.76893708975,0.179139763116837,0.179139763116837,10.381281,5.08753681182861,2.3400042805279293,1.6267937864828028,161779.484375
Hungary,1991,9.543291389125915,10.311762588964022,-0.002481311559677013,13950.789618522562,0.157374143600464,0.157374143600464,10.378176,4.81258296966553,2.339705139753375,1.571233939915268,144783.75
Hungary,1992,9.558962563823677,10.414595346054497,-0.0050257742404939965,14171.136920846546,0.124369606375694,0.124369606375694,10.371474,4.40802335739136,2.3390591529311333,1.483426370700313,146975.578125
Hungary,1993,9.606134904248833,10.526752475751982,-0.05887930095195798,14855.640507218879,0.153610929846764,0.153610929846764,10.35687,4.12486171722412,2.3376500676306984,1.4170324961275498,153857.9375
Hungary,1994,9.664293996575072,10.61787836439084,-0.04784505069255798,15745.249765544992,0.172592744231224,0.172592744231224,10.339937,3.98457002639771,2.336013776218395,1.3824294084026278,162804.890625
Hungary,1995,9.705914391105457,10.676755447642206,-0.018262401223182984,16414.401867499364,0.169947817921639,0.169947817921639,10.322788,3.90990400314331,2.334353878606875,1.3635128220701265,169442.390625
Hungary,1996,9.736618340054868,10.707550281683854,-0.01714655756950395,16926.205818446193,0.17265622317791,0.17265622317791,10.302235,3.90176463127136,2.332360861987864,1.3614289203588772,174377.75
Hungary,1997,9.767667740685184,10.726214506499687,-0.022854626178740955,17459.998451151238,0.178269699215889,0.178269699215889,10.278602,3.94132709503174,2.33006425856134,1.3715174927468372,179464.375
Hungary,1998,9.794362120470536,10.741528499174773,-0.03710195422172602,17932.358916072302,0.19733914732933,0.19733914732933,10.251717,3.97601008415222,2.327445203750938,1.3802788250466997,183837.46875
Hungary,1999,9.826489043585243,10.751409623142537,-0.046847909688949974,18517.824683095434,0.186129510402679,0.186129510402679,10.219796,4.05279207229614,2.324326623715281,1.3994060441579865,189248.390625
Hungary,2000,9.86777773983177,10.783536223569635,-0.04771170020103399,19298.40520921241,0.196587815880775,0.196587815880775,10.1906,4.07841014862061,2.3214657267573338,1.4057072430194666,196662.328125
Hungary,2001,9.969057335926706,10.880286080482502,-0.048186212778091986,21355.344942650954,0.204393342137337,0.204393342137337,10.16669,4.08731365203857,2.3191166900245896,1.4078879454687945,217113.171875
Hungary,2002,10.022071051821309,10.931670767608203,-0.05820515751838701,22518.0176419194,0.197466284036636,0.197466284036636,10.138466,4.08261203765869,2.316336704667471,1.4067369888805776,228298.15625
Hungary,2003,10.024088113019417,10.911447204468763,-0.07926157116889998,22563.48370005905,0.204776808619499,0.204776808619499,10.108963,4.16228151321411,2.313422456060365,1.4260633646110183,228093.421875
Hungary,2004,10.04643126200408,10.940914745892899,-0.11425709724426303,23073.29718858937,0.249966636300087,0.249966636300087,10.085791,4.12326002120972,2.3111276016472506,1.416644117758431,232712.453125
Hungary,2005,10.05651906563479,10.956119980779397,-0.09091931581497203,23307.234050448125,0.243939787149429,0.243939787149429,10.065706,4.09404420852661,2.309134200695362,1.4095332855507543,234603.765625
Hungary,2006,10.102284950614262,10.991432592271092,-0.08461290597915605,24398.69559459193,0.248918995261192,0.248918995261192,10.049943,4.13058614730835,2.30756696284721,1.4184193211903784,245205.5
Hungary,2007,10.136622721846306,11.030190180140908,-0.0797641873359679,25251.04252187694,0.246530592441559,0.246530592441559,10.034082,4.10587978363037,2.3059874982431396,1.412420039948538,253371.03125
Hungary,2008,10.178587174201517,11.090461165765758,-0.09606426954269398,26333.236727582866,0.262123286724091,0.262123286724091,10.016657,4.02439832687378,2.304249407254405,1.3923754156901649,263771.0
Hungary,2009,10.189321975067156,11.118353471888138,-0.048359155654907005,26617.441491562462,0.220129624009132,0.220129624009132,10.001378,3.9499044418335,2.302722883500498,1.3736913866795146,266211.09375
Hungary,2010,10.225649140445958,11.160513009593876,-0.03896391391754206,27602.15533339633,0.215822204947472,0.215822204947472,9.979129,3.91819834709168,2.3004958119656296,1.3656319428177117,275445.46875
Hungary,2011,10.25235322206144,11.185314695357786,-0.04648602008819602,28349.175392864912,0.220638632774353,0.220638632774353,9.946676,3.91289281845093,2.297238425004812,1.3642769517084672,281980.0625
Hungary,2012,10.252528314701312,11.170307808939008,-0.05119103193283103,28354.139559404448,0.230033785104752,0.230033785104752,9.916623,3.96074819564819,2.2942124399524895,1.3764329457147948,281177.3125
Hungary,2013,10.265059440761334,11.163862925712847,-0.05319923162460294,28711.684397532455,0.246043786406517,0.246043786406517,9.889346,4.02552175521851,2.291458016046692,1.3926545310951792,283939.78125
Latvia,1990,9.813377036158121,10.566833069361902,0.019253551959990983,18276.603729759925,0.224966898560524,0.224966898560524,2.660131,1.25222170352936,0.9783753697012595,0.2249193364974773,48618.16015625
Latvia,1991,9.720634273846388,10.477917880212832,0.02030860632658049,16657.806990720816,0.2148367613554,0.2148367613554,2.64894,1.24219000339508,0.9741595599767912,0.21687595361034606,44125.53125
Latvia,1992,9.387846575135447,10.20715557047205,0.08684445917606401,11942.354659122764,0.220414012670517,0.220414012670517,2.614827,1.1524486541748,0.9611979385406665,0.14188894320406292,31227.19140625
Latvia,1993,9.335420171137978,10.206472527109913,0.118181504309178,11332.38880971558,0.0862429663538933,0.0862429663538933,2.56382,1.0729866027832,0.9414983337859789,0.07044597781404337,29054.205078125
Latvia,1994,9.214462642699216,10.174192787126445,-0.032449886202812,10041.307789680684,0.099696196615696,0.099696196615696,2.521233,0.96562272310257,0.9247480675763934,-0.03498207685083778,25316.4765625
Latvia,1995,9.182641427780055,10.16344381146985,-0.047588557004929005,9726.811540331277,0.0941603481769562,0.0941603481769562,2.485949,0.932255923748016,0.9106544779947396,-0.07014790569505389,24180.357421875
Latvia,1996,9.180360990135654,10.14445577733168,-0.08111973106861098,9704.655425555504,0.11855486035347,0.11855486035347,2.457905,0.937268555164337,0.8993093610885584,-0.06478542610746858,23853.12109375
Latvia,1997,9.241958090545543,10.152811282374032,-0.10122701525688199,10321.228684720028,0.120183728635311,0.120183728635311,2.433231,0.97859913110733,0.8892200038073876,-0.02163318802110094,25113.93359375
Latvia,1998,9.33348867728595,10.238397668090043,-0.13002648949623102,11310.52149549064,0.157682731747627,0.157682731747627,2.410209,0.975119233131409,0.8797134657341303,-0.02519552506996146,27260.720703125
Latvia,1999,9.400878262231075,10.31564887472125,-0.11160080134868602,12099.002161965633,0.149690330028534,0.149690330028534,2.390822,0.957783639431,0.8716372398663974,-0.04313337262377669,28926.560546875
Latvia,2000,9.440762399213575,10.380373503166181,-0.11375989019870797,12591.312855131478,0.164072945713997,0.164072945713997,2.368313,0.925488829612732,0.8621778873409319,-0.07743321661167442,29820.169921875
Latvia,2001,9.509519824277294,10.420298423121935,-0.12555551528930697,13487.516383423264,0.196411669254303,0.196411669254303,2.338301,0.940490245819092,0.8494245972782404,-0.061354001566400154,31537.873046875
Latvia,2002,9.591174524607712,10.475790240899814,-0.15380056202411602,14635.048668505993,0.195156708359718,0.195156708359718,2.311351,0.954293966293335,0.8378322020613284,-0.04678351423077179,33826.734375
Latvia,2003,9.621104390040006,10.48978806030569,-0.183122724294662,15079.694610141441,0.230331942439079,0.230331942439079,2.288984,0.960236549377441,0.8281080509940558,-0.04057561927162838,34517.1796875
Latvia,2004,9.685957178018644,10.541175236513363,-0.21188151836395297,16090.063363063085,0.275317698717117,0.275317698717117,2.264174,0.962705194950104,0.8172100125114078,-0.03800804598331282,36430.703125
Latvia,2005,9.765973213933917,10.601577173304491,-0.24003285169601402,17430.437070047825,0.310285270214081,0.310285270214081,2.239784,0.971198379993439,0.8063794326459864,-0.029224526724588647,39040.4140625
Latvia,2006,9.876539629068969,10.64714816353097,-0.30461573600769104,19468.238642457614,0.357768177986145,0.357768177986145,2.219032,1.02681577205658,0.7970710647567965,0.026462530294794475,43200.64453125
Latvia,2007,10.023569943170196,10.748743695006096,-0.342509210109711,22551.79501173677,0.376519680023193,0.376519680023193,2.200776,1.06570470333099,0.7888100254433574,0.06363627360745651,49631.44921875
Latvia,2008,10.060662767202091,10.783688903493706,-0.31038898229599005,23404.012645043353,0.356012493371964,0.356012493371964,2.177711,1.05680286884308,0.7782743251648185,0.0552481888732022,50967.17578125
Latvia,2009,9.94976291130683,10.811084588411852,-0.14460813999175998,20947.255435581825,0.229708775877953,0.229708775877953,2.142043,0.905234158039093,0.7617600465206084,-0.09956163058441356,44869.921875
Latvia,2010,9.975633095446023,10.884811497676406,-0.156804829835892,21496.235278246917,0.211434721946716,0.211434721946716,2.097831,0.84512186050415,0.7409039538220147,-0.1682744484083682,45095.46875
Latvia,2011,10.059247438336469,10.934965323783807,-0.206788271665573,23370.91170026229,0.271630853414536,0.271630853414536,2.059941,0.858094930648804,0.7226773416146357,-0.15304054383270238,48142.69921875
Latvia,2012,10.122967399016611,10.971988969606713,-0.19966629147529596,24908.574958604328,0.281017482280731,0.281017482280731,2.034633,0.870483815670013,0.7103154586502832,-0.13870611193981905,50679.80859375
Latvia,2013,10.14059557531139,10.95655085617286,-0.20185664296150208,25351.56075354817,0.254510641098022,0.254510641098022,2.01301,0.890186607837677,0.6996311143552011,-0.1163241665062692,51032.9453125
Lithuania,1990,9.695898805652448,10.469241614195685,-0.07285845279693601,16250.822561604671,0.160157531499863,0.160157531499863,3.695012,1.70512938499451,1.3069838020268267,0.5336409934835901,60046.984375
Lithuania,1991,9.560455027935186,10.324943117683254,0.010654963552951702,14192.302624718113,0.137292206287384,0.137292206287384,3.701407,1.72327220439911,1.3087130176360344,0.5442249278879662,52531.48828125
Lithuania,1992,9.38902925414841,10.162796757106936,0.007691793143749293,11956.48698669982,0.0794491618871689,0.0794491618871689,3.697544,1.70557332038879,1.307668815464401,0.5339013125058762,44209.63671875
Lithuania,1993,9.224063888697328,10.023200008875364,-0.024368286132812,10138.181164282782,0.0876240357756615,0.0876240357756615,3.680197,1.65504825115204,1.3029662833567164,0.5038301631786805,37310.50390625
Lithuania,1994,9.188630590813633,10.038167173460947,-0.040172889828682,9785.241799960655,0.0809302181005478,0.0809302181005478,3.654891,1.56287908554077,1.2960662705956296,0.44652968794831416,35763.9921875
Lithuania,1995,9.234083665547754,10.09843866350068,-0.055284827947616993,10240.27409727993,0.0950074568390846,0.0950074568390846,3.627038,1.52815532684326,1.288416337224101,0.4240613392711751,37141.86328125
Lithuania,1996,9.304795460165714,10.15220025318953,-0.071474969387055,10990.598012590455,0.113302625715733,0.113302625715733,3.599711,1.5425683259964,1.2808535644618533,0.43344877143803695,39562.9765625
Lithuania,1997,9.389513602093096,10.223487349519603,-0.08984681963920599,11962.279489277606,0.14453113079071,0.14453113079071,3.573409,1.55200290679932,1.2735200421234856,0.4395462946969792,42746.1171875
Lithuania,1998,9.460280857612885,10.29485312905394,-0.10489216446876504,12839.490010065474,0.160787582397461,0.160787582397461,3.547771,1.53994584083557,1.2663195189595828,0.4317472475185281,45551.5703125
Lithuania,1999,9.489977972001586,10.339726222125167,-0.07040722668170898,13226.503970023568,0.13218492269516,0.13218492269516,3.522901,1.50611960887909,1.2592847979140174,0.409536547790437,46595.6640625
Lithuania,2000,9.552447935119948,10.438010339986896,-0.032714813947678,14079.117287814372,0.118678949773312,0.118678949773312,3.500402,1.44385325908661,1.2528778190426484,0.367315414175701,49282.5703125
Lithuania,2001,9.630032368163018,10.54512388944778,-0.03415811061859103,15214.928578400715,0.132479771971703,0.132479771971703,3.473004,1.39086854457855,1.2450199255032834,0.3299284042185238,52841.5078125
Lithuania,2002,9.699815043389362,10.571604199336853,-0.06966903805732699,16314.589427781246,0.142245605587959,0.142245605587959,3.44405,1.44031083583832,1.236648104462422,0.36485894851493117,56188.26171875
Lithuania,2003,9.784824223412267,10.62570207322332,-0.07200449705123901,17762.13500226043,0.15817828476429,0.15817828476429,3.415278,1.47311770915985,1.2282588952731899,0.3873810454621374,60662.62890625
Lithuania,2004,9.832699457478965,10.673399931211547,-0.11789053678512601,18633.18588842239,0.180897057056427,0.180897057056427,3.376699,1.4567357301712,1.2168986050649,0.3761981313323171,62918.66015625
Lithuania,2005,9.886811129515614,10.703647049887959,-0.12551116943359403,19669.237175458416,0.197706326842308,0.197706326842308,3.322263,1.46786689758301,1.200646177232585,0.3838102568602387,65346.37890625
Lithuania,2006,9.971327717243463,10.774971021892632,-0.15688210725784302,21403.88479996379,0.224371090531349,0.224371090531349,3.269808,1.4638763666153,1.1847312675890036,0.3810879629398345,69986.59375
Lithuania,2007,10.101073740583498,10.872668629547782,-0.22499883174896196,24369.161539332803,0.291665583848953,0.291665583848953,3.231374,1.49378407001495,1.1729074337800711,0.4013125448157859,78745.875
Lithuania,2008,10.153611943795635,10.928094122771727,-0.24445647001266502,25683.7029632191,0.265691041946411,0.265691041946411,3.198481,1.47431552410126,1.1626760096059034,0.3881938306298112,82148.8359375
Lithuania,2009,10.036884041716045,10.879784854683134,-0.09690856933593806,22854.059557816097,0.119431003928185,0.119431003928185,3.163254,1.3616544008255,1.151601244608684,0.3087004316415955,72293.1953125
Lithuania,2010,10.108789310954293,10.985314468496917,-0.12200498580932706,24557.910737574734,0.184843525290489,0.184843525290489,3.09772,1.28935384750366,1.1306663570191806,0.25414119947655606,76073.53125
