unit,time,treated,Y,Y_resid,gdp_pc_level,trade_open,inv_share,log_pop,log_emp,log_gdp_emp,gdp_pc_growth
Hungary,2005,0,10.05651906563479,0.02326433260566141,23307.234050448125,-0.09091931581497203,0.243939787149429,2.309134200695362,1.4095332855507543,10.956119980779397,0.010087803630709047
Hungary,2006,0,10.102284950614262,0.05059694289068162,24398.69559459193,-0.08461290597915605,0.248918995261192,2.30756696284721,1.4184193211903784,10.991432592271092,0.045765884979472204
Hungary,2007,0,10.136622721846306,0.10321979118353575,25251.04252187694,-0.0797641873359679,0.246530592441559,2.3059874982431396,1.412420039948538,11.030190180140908,0.03433777123204429
Hungary,2008,0,10.178587174201517,0.10780948334843288,26333.236727582866,-0.09606426954269398,0.262123286724091,2.304249407254405,1.3923754156901649,11.090461165765758,0.04196445235521118
Hungary,2009,0,10.189321975067156,0.311181785660791,26617.441491562462,-0.048359155654907005,0.220129624009132,2.302722883500498,1.3736913866795146,11.118353471888138,0.01073480086563805
Hungary,2010,0,10.225649140445958,0.37847788802905313,27602.15533339633,-0.03896391391754206,0.215822204947472,2.3004958119656296,1.3656319428177117,11.160513009593876,0.036327165378802206
Hungary,2011,0,10.25235322206144,0.3808296253990786,28349.175392864912,-0.04648602008819602,0.220638632774353,2.297238425004812,1.3642769517084672,11.185314695357786,0.026704081615482878
Hungary,2012,0,10.252528314701312,0.33098900209975923,28354.139559404448,-0.05119103193283103,0.230033785104752,2.2942124399524895,1.3764329457147948,11.170307808939008,0.00017509263987136592
Hungary,2013,0,10.265059440761334,0.274748486914552,28711.684397532455,-0.05319923162460294,0.246043786406517,2.291458016046692,1.3926545310951792,11.163862925712847,0.012531126060022046
Latvia,1995,0,9.182641427780055,-0.18947328158708032,9726.811540331277,-0.047588557004929005,0.0941603481769562,0.9106544779947396,-0.07014790569505389,10.16344381146985,
Latvia,1996,0,9.180360990135654,-0.31889953897561796,9704.655425555504,-0.08111973106861098,0.11855486035347,0.8993093610885584,-0.06478542610746858,10.14445577733168,-0.002280437644401445
Latvia,1997,0,9.241958090545543,-0.3557850546379271,10321.228684720028,-0.10122701525688199,0.120183728635311,0.8892200038073876,-0.02163318802110094,10.152811282374032,0.061597100409889194
Latvia,1998,0,9.33348867728595,-0.4056073442428527,11310.52149549064,-0.13002648949623102,0.157682731747627,0.8797134657341303,-0.02519552506996146,10.238397668090043,0.09153058674040793
Latvia,1999,0,9.400878262231075,-0.2804313415012665,12099.002161965633,-0.11160080134868602,0.149690330028534,0.8716372398663974,-0.04313337262377669,10.31564887472125,0.06738958494512381
Latvia,2000,0,9.440762399213575,-0.24762358545498664,12591.312855131478,-0.11375989019870797,0.164072945713997,0.8621778873409319,-0.07743321661167442,10.380373503166181,0.039884136982500706
Latvia,2001,0,9.509519824277294,-0.3146946640969688,13487.516383423264,-0.12555551528930697,0.196411669254303,0.8494245972782404,-0.061354001566400154,10.420298423121935,0.06875742506371907
Latvia,2002,0,9.591174524607712,-0.2989640206817903,14635.048668505993,-0.15380056202411602,0.195156708359718,0.8378322020613284,-0.04678351423077179,10.475790240899814,0.081654700330418
Latvia,2003,0,9.621104390040006,-0.41800572316478757,15079.694610141441,-0.183122724294662,0.230331942439079,0.8281080509940558,-0.04057561927162838,10.48978806030569,0.029929865432293923
Latvia,2004,0,9.685957178018644,-0.5236456865753834,16090.063363063085,-0.21188151836395297,0.275317698717117,0.8172100125114078,-0.03800804598331282,10.541175236513363,0.06485278797863714
Latvia,2005,0,9.765973213933917,-0.5952814538189681,17430.437070047825,-0.24003285169601402,0.310285270214081,0.8063794326459864,-0.029224526724588647,10.601577173304491,0.08001603591527306
Latvia,2006,0,9.876539629068969,-0.77466865542468,19468.238642457614,-0.30461573600769104,0.357768177986145,0.7970710647567965,0.026462530294794475,10.64714816353097,0.11056641513505205
Latvia,2007,0,10.023569943170196,-0.7833424357909582,22551.79501173677,-0.342509210109711,0.376519680023193,0.7888100254433574,0.06363627360745651,10.748743695006096,0.1470303141012277
Latvia,2008,0,10.060662767202091,-0.653884143748872,23404.012645043353,-0.31038898229599005,0.356012493371964,0.7782743251648185,0.0552481888732022,10.783688903493706,0.03709282403189462
Latvia,2009,0,9.94976291130683,-0.04301795721741897,20947.255435581825,-0.14460813999175998,0.229708775877953,0.7617600465206084,-0.09956163058441356,10.811084588411852,-0.1108998558952603
Latvia,2010,0,9.975633095446023,0.07892494447175125,21496.235278246917,-0.156804829835892,0.211434721946716,0.7409039538220147,-0.1682744484083682,10.884811497676406,0.025870184139192176
Latvia,2011,0,10.059247438336469,-0.10010126746545112,23370.91170026229,-0.206788271665573,0.271630853414536,0.7226773416146357,-0.15304054383270238,10.934965323783807,0.08361434289044567
Latvia,2012,0,10.122967399016611,-0.08557855381281954,24908.574958604328,-0.19966629147529596,0.281017482280731,0.7103154586502832,-0.13870611193981905,10.971988969606713,0.0637199606801424
Latvia,2013,0,10.14059557531139,-0.04398405000134531,25351.56075354817,-0.20185664296150208,0.254510641098022,0.6996311143552011,-0.1163241665062692,10.95655085617286,0.017628176294779863
Lithuania,1995,0,9.234083665547754,-0.3315752511961314,10240.27409727993,-0.055284827947616993,0.0950074568390846,1.288416337224101,0.4240613392711751,10.09843866350068,
Lithuania,1996,0,9.304795460165714,-0.3506403372926705,10990.598012590455,-0.071474969387055,0.113302625715733,1.2808535644618533,0.43344877143803695,10.15220025318953,0.07071179461796007
Lithuania,1997,0,9.389513602093096,-0.38758856432595934,11962.279489277606,-0.08984681963920599,0.14453113079071,1.2735200421234856,0.4395462946969792,10.223487349519603,0.08471814192738236
Lithuania,1998,0,9.460280857612885,-0.37698108335748337,12839.490010065474,-0.10489216446876504,0.160787582397461,1.2663195189595828,0.4317472475185281,10.29485312905394,0.07076725551978846
Lithuania,1999,0,9.489977972001586,-0.20851515184508784,13226.503970023568,-0.07040722668170898,0.13218492269516,1.2592847979140174,0.409536547790437,10.339726222125167,0.029697114388701706
Lithuania,2000,0,9.552447935119948,-0.01564496641678126,14079.117287814372,-0.032714813947678,0.118678949773312,1.2528778190426484,0.367315414175701,10.438010339986896,0.06246996311836206
Lithuania,2001,0,9.630032368163018,0.06327674550076878,15214.928578400715,-0.03415811061859103,0.132479771971703,1.2450199255032834,0.3299284042185238,10.54512388944778,0.07758443304306972
Lithuania,2002,0,9.699815043389362,0.006579379991135781,16314.589427781246,-0.06966903805732699,0.142245605587959,1.236648104462422,0.36485894851493117,10.571604199336853,0.06978267522634418
Lithuania,2003,0,9.784824223412267,0.007484832450590062,17762.13500226043,-0.07200449705123901,0.15817828476429,1.2282588952731899,0.3873810454621374,10.62570207322332,0.08500918002290447
Lithuania,2004,0,9.832699457478965,-0.06161631193446304,18633.18588842239,-0.11789053678512601,0.180897057056427,1.2168986050649,0.3761981313323171,10.673399931211547,0.047875234066697914
Lithuania,2005,0,9.886811129515614,-0.0908213224807195,19669.237175458416,-0.12551116943359403,0.197706326842308,1.200646177232585,0.3838102568602387,10.703647049887959,0.05411167203664924
Lithuania,2006,0,9.971327717243463,-0.1316673881581938,21403.88479996379,-0.15688210725784302,0.224371090531349,1.1847312675890036,0.3810879629398345,10.774971021892632,0.08451658772784931
Lithuania,2007,0,10.101073740583498,-0.30481869910954096,24369.161539332803,-0.22499883174896196,0.291665583848953,1.1729074337800711,0.4013125448157859,10.872668629547782,0.1297460233400347
Lithuania,2008,0,10.153611943795635,-0.20487023618675337,25683.7029632191,-0.24445647001266502,0.265691041946411,1.1626760096059034,0.3881938306298112,10.928094122771727,0.05253820321213709
Lithuania,2009,0,10.036884041716045,0.33737384466395426,22854.059557816097,-0.09690856933593806,0.119431003928185,1.151601244608684,0.3087004316415955,10.879784854683134,-0.1167279020795906
Lithuania,2010,0,10.108789310954293,0.25244125770852754,24557.910737574734,-0.12200498580932706,0.184843525290489,1.1306663570191806,0.25414119947655606,10.985314468496917,0.07190526923824869
Lithuania,2011,0,10.247865702878153,0.25616326102155185,28222.24294337198,-0.13380080461502097,0.217689692974091,1.1081143342379611,0.2596355673173228,11.09634446979879,0.1390763919238598
Lithuania,2012,0,10.320228591566417,0.38058728035100664,30340.192315672073,-0.09341096878051702,0.201987490057945,1.0947143683042764,0.2779584647786927,11.136984495092001,0.07236288868826435
Lithuania,2013,0,10.346541208784988,0.3564414097565667,31149.11798682378,-0.09977686405181896,0.207049876451492,1.0846350607372501,0.29085735094632664,11.140318918575911,0.026312617218570367
Malta,1995,0,9.98903348869683,-0.2249676827252607,21786.231979749056,-0.355444252490998,0.3206966817379,-0.9556814594790742,-1.9315172288560152,10.96486925807377,
Malta,1996,0,9.986947465004492,-0.2837704213351291,21740.832752067723,-0.40313380956649797,0.306822121143341,-0.9477194813778153,-1.8994362793173887,10.938664262944066,-0.0020860236923372355
Malta,1997,0,10.078987553469199,-0.021519293523365235,23836.839795266704,-0.31217730045318604,0.280490189790726,-0.9398690280457394,-1.8811091588535593,11.02022768427702,0.09204008846470657
Malta,1998,0,10.13479595072195,0.0584084630518209,25204.956753429633,-0.302683562040329,0.27547299861908,-0.9319781383188627,-1.8728931568236062,11.075710969226693,0.05580839725275055
Malta,1999,0,10.202192659795504,0.13730840998342764,26962.24032805772,-0.31263440847396906,0.260057181119919,-0.9240986343667988,-1.8532480273994305,11.131342052828135,0.0673967090735541
Malta,2000,0,10.248412136347582,0.3044484179282545,28237.66873569937,-0.214861869812012,0.261330366134644,-0.9165532663333106,-1.8458756171744723,11.177734487188744,0.046219476552078476
Malta,2001,0,10.236680360833438,0.3287802220971354,27908.326407578257,-0.275652706623077,0.221709638834,-0.9093548408730426,-1.8470610545758501,11.174386574536246,-0.011731775514144616
Malta,2002,0,10.264316104841308,0.4646260661610331,28690.349901526264,-0.25136554241180403,0.188680797815323,-0.90247412234174,-1.8338834841298277,11.195725466629396,0.0276357440078705
Malta,2003,0,10.265717221066998,0.27585268012547637,28730.57659084674,-0.25672838091850303,0.253898948431015,-0.8959343363672705,-1.8173755649982897,11.187158449698018,0.0014011162256899468
Malta,2004,0,10.267424595218667,0.05543302611142309,28779.672335156207,-0.384948670864105,0.2790507376194,-0.8896536694887577,-1.816672084409348,11.194443010139258,0.0017073741516693275
Malta,2005,0,10.26530857876891,0.002534034258609097,28718.838460514853,-0.359834909439087,0.309659212827683,-0.8835331676359828,-1.8085559638306241,11.19033137496355,-0.002116016449758007
Malta,2006,0,10.283561462662663,0.18079477149141532,29247.853421347492,-0.358438104391098,0.241725519299507,-0.8783833808034036,-1.7893928680000788,11.194570949859338,0.018252883893753236
Malta,2007,0,10.341137810407183,0.16081871112028345,30981.260801252167,-0.35352262854576105,0.265152752399445,-0.874196746677155,-1.7679609711903002,11.234902034920328,0.05757634774452036
Malta,2008,0,10.39398335501523,0.10860002140678304,32662.51454090279,-0.415637522935867,0.266377449035645,-0.8699583474772657,-1.7465551728522875,11.270580180390251,0.052845544608047135
Malta,2009,0,10.419185180443964,0.29854312073277,33496.129721717225,-0.33427783846855097,0.244507417082787,-0.8656094997585077,-1.7456167151313446,11.299192395816801,0.02520182542873428
Malta,2010,0,10.482328089949947,0.18157882376422663,35679.37572163558,-0.40373501181602495,0.280936658382416,-0.8612084995861026,-1.743992661243235,11.36511225160708,0.06314290950598256
Malta,2011,0,10.471720182956004,0.23961827839970873,35302.89260173022,-0.43029117584228405,0.231516167521477,-0.8565417874689428,-1.719509459668291,11.334687855155352,-0.010607906993943317
Malta,2012,0,10.514889831669555,0.1433041104582884,36860.280153494634,-0.44998627901076993,0.269024670124054,-0.8518826879983715,-1.7023135634148805,11.365320707086063,0.04316964871355111
Malta,2013,0,10.53966112960966,0.13150576232336597,37784.760147431916,-0.46691405773162387,0.259207785129547,-0.8475765658886406,-1.6671552303966108,11.35923979411763,0.024771297940105796
North Macedonia,1995,0,8.817635285679604,-0.5857119329075786,6752.27852171892,-0.07760518789291401,0.142321735620499,0.6924139117840955,-0.3768042495268749,9.886853446990575,
North Macedonia,1996,0,8.824234226732921,-0.4997567525898816,6796.983751017986,-0.08326536417007402,0.13608293235302,0.6994040653675374,-0.4241787889938653,9.947817081094323,0.006598941053317375
North Macedonia,1997,0,8.841588490434281,-0.4274529305510981,6915.96987141831,-0.09048362076282498,0.142430528998375,0.705942470577298,-0.4799203054986006,10.027451266510178,0.017354263701360395
North Macedonia,1998,0,8.88653394188096,-0.3343079981184598,7233.902554111078,-0.08730264008045202,0.141647577285767,0.7117569398091022,-0.5067553317586315,10.105046213448695,0.044945451446679385
North Macedonia,1999,0,8.975384418295203,-0.17370967851610963,7906.056721314816,-0.059027373790740995,0.121406242251396,0.7169061867437418,-0.4888797411572174,10.181170346196161,0.08885047641424215
North Macedonia,2000,0,9.042291700889331,-0.12997970284617644,8453.126913960023,-0.073103427886962,0.132740005850792,0.7213715977600045,-0.5033044150567506,10.266967713706086,0.06690728259412815
North Macedonia,2001,0,9.080017656486284,-0.03194040036107637,8778.121016432262,-0.069409400224686,0.124258503317833,0.725760052244136,-0.5248924074517496,10.33067011618217,0.03772595559695269
North Macedonia,2002,0,9.082962656025472,-0.2125956902855961,8804.01068259625,-0.12022313475608798,0.150441884994507,0.7297124480591867,-0.48231947334905717,10.294994577433716,0.0029449995391885864
North Macedonia,2003,0,9.11899176120397,-0.1497989066346488,9126.994785628594,-0.11575087904930098,0.142252087593079,0.7330460291120483,-0.4789888640871526,10.331026654403171,0.036029105178498
North Macedonia,2004,1,9.146508519089446,-0.19074549145301134,9381.627356246894,-0.153957515954971,0.182150557637215,0.7355268412880469,-0.5411873088790744,10.423222669256567,0.027516757885475585
North Macedonia,2005,1,9.224415691923705,-0.1230522860803589,10141.748436578115,-0.128186225891113,0.17188723385334,0.7370717172150963,-0.4862070438539622,10.447694452992762,0.07790717283425863
North Macedonia,2006,1,9.277982588995403,-0.1873029646250597,10699.824184880288,-0.136361345648765,0.18779818713665,0.7367970129750749,-0.435864713953272,10.45064431592375,0.053566897071698705
North Macedonia,2007,1,9.363381204906519,-0.21790809973653502,11653.725635479248,-0.15870594978332597,0.203950211405754,0.7333155214952353,-0.4042601516054055,10.500956878007159,0.08539861591111553
North Macedonia,2008,1,9.439426045824703,-0.4063393446833814,12574.4976495581,-0.21888107061386097,0.235219150781631,0.7279514246861751,-0.3277140811079773,10.495091551618856,0.07604484091818442
North Macedonia,2009,1,9.504077181646736,-0.32448649690427267,13414.30805587356,-0.177382588386536,0.224229529500008,0.7229967172331678,-0.28304558265781,10.510119481537712,0.0646511358220323
North Macedonia,2010,1,9.537757100109834,-0.19278512946872794,13873.795168059545,-0.15820904076099399,0.211279824376106,0.7185736701381769,-0.3177804923638745,10.574111262611886,0.0336799184630987
North Macedonia,2011,1,9.540637941183329,-0.3120086117514429,13913.820993363704,-0.18600955605506897,0.235410958528519,0.7131684114116071,-0.3045755747626585,10.558381927357594,0.002880841073494622
North Macedonia,2012,1,9.567253012772518,-0.37826291018619074,14289.110358710574,-0.191936314105987,0.260490030050278,0.7066994325413167,-0.2953056435838984,10.569258088897733,0.0266150715891893
North Macedonia,2013,1,9.59212537760962,-0.4095613287198212,14648.971066493483,-0.18424764275550798,0.256936460733414,0.6997652328615207,-0.24412038035312875,10.536010990824268,0.024872364837101202
Poland,1995,0,9.468995977316746,-0.3023191463267825,12951.876722923205,-0.025811582803725988,0.161710813641548,3.6471369058056955,2.6937595536871717,10.422373329435269,
Poland,1996,0,9.533923511882236,-0.3313733245700998,13820.710567493754,-0.054310008883475994,0.178078010678291,3.646993638728535,2.705162952393138,10.475754198217633,0.06492753456548961
Poland,1997,0,9.59116894183925,-0.34161090385760495,14634.9669646459,-0.067858248949051,0.190334156155586,3.646710459045641,2.718935174282087,10.518944226602803,0.05724542995701398
Poland,1998,0,9.643572653201735,-0.33888386131042303,15422.344111976807,-0.074276991188526,0.20036768913269,3.646139919162586,2.730187923446899,10.559524648917423,0.05240371136248534
